smartstore,category,product_id,product_option,user_id,apply_date,review,customer_info,stars_score,thumb_count
채소애 (사업자 / 개인 사업자),"배송, 교환 / 환불",6264183522,배추 3포기,jh*****,24.09.26,포장이 부실해서 환불 요청했습니다. 교환 처리 속도가 너무 느려 실망입니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",5,2
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,msk****,24.09.25,오랜 시간 기다려 도착했는데 상태가 너무 안 좋았습니다. 환불 절차가 복잡해서 실망입니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",3,8
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,han****,24.09.24,상품이 많이 상한 상태로 도착해서 환불 요청했습니다. 그러나 교환 처리 속도가 너무 느립니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",1,6
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,sh****,24.09.23,기대했던 신선함이 전혀 없습니다. 환불 요청 후 대응이 느려 실망스럽습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",9,0
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,se*****,24.09.22,"상품이 상한 상태로 도착하여 환불 요청을 했지만, 처리 과정에서 불편함을 느꼈습니다.","{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",5,3
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,y****,24.09.21,상품 상태가 불량하여 반품 요청했습니다. 처리 시간이 너무 오래 걸려 불편했습니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",4,2
채소애 (사업자 / 개인 사업자),"상품, 교환 / 환불",6264183522,배추 3포기,li****,24.09.20,상태가 너무 안 좋아 환불 요청했습니다. 고객 서비스에 대한 개선이 필요합니다.,"{'신선함': '안신선해요', '생산지': '불분명해요', '포장': '별로예요'}",8,1
채소애 (사업자 / 개인 사업자),상품,5787852677,흙쪽파,park*****,24.11.02,사용해 보니 너무 좋아서 지인에게도 추천했어요. 싱싱하고 파김치 만들기에도 최고네요!,"{'구매자': '거주인원 3인', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),상품,5787852677,기장 깐쪽파(750g),lee******,24.10.28,"첫 구매 후 너무 만족스러워서 후기를 남겨봅니다. 가격도 합리적이고, 퀄리티도 훌륭하네요.","{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,1
채소애 (사업자 / 개인 사업자),상품,5787852677,흙쪽파,kim*******,24.10.24,너무 좋습니다. 싱싱한 파 덕분에 김치도 성공적이었고 가족들도 매우 만족하고 있습니다!,"{'구매자': '거주인원 4인', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 기타",5787852677,흙쪽파,song*****,24.10.19,재구매 의사 100%! 맛도 좋고 신선함이 오래 유지되어서 좋습니다.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,2
채소애 (사업자 / 개인 사업자),상품,5787852677,기장 깐쪽파(750g),yoon*****,24.10.15,"한달 사용기 정말 만족스럽네요. 배추와 함께 주문했는데, 쪽파도 아주 신선하고 좋아요. 가족들도 대만족입니다.","{'구매자': '거주인원 5인대가족', '신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,3
채소애 (사업자 / 개인 사업자),"배송, 상품",5546458502,초롱무 1단,joy******,24.11.04,배송 빠르고 포장 상태도 아주 좋았습니다. 무가 상하지 않아서 만족해요.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 배송",5546458502,무청 없는 초롱무 1단,sung****,24.10.22,"늦은 저녁에 배송되어 조금 당황했지만, 상품 상태는 신선해서 만족합니다.","{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",4,1
채소애 (사업자 / 개인 사업자),"상품, 배송",5546458502,초롱무 1단,kim******,24.10.19,빠른 배송 덕분에 김장 시기 딱 맞춰서 잘 도착했어요. 신선하고 포장도 깔끔했습니다.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),배송,5546458502,황토 알타리무 1단,soye******,24.10.15,재구매입니다. 매번 빠른 배송으로 신선하게 받아보니 아주 만족스러워요.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",5,2
채소애 (사업자 / 개인 사업자),배송,5546458502,초롱무 1단,mira****,24.10.10,배송도 신속하고 포장도 튼튼해서 무가 상하지 않고 잘 도착했어요. 추천드려요!,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 배송",6264183522,배추 4포기,hyun*******,24.11.04,"배송이 빨라서 놀랐어요. 배추 상태도 좋고, 빠르게 받아서 김장하기에 아주 좋았습니다.","{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",5,1
채소애 (사업자 / 개인 사업자),"상품, 배송",6264183522,배추 3포기,by****,24.10.20,"배송이 조금 느렸지만, 상품 상태는 만족스러웠어요. 급하게 필요한 건 아니어서 괜찮았습니다.","{'신선함': '적당해요', '생산지': '명확해요', '포장': '별로예요'}",3,0
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 4포기,moon*****,24.10.15,빠른 배송 덕분에 신선하게 받았어요. 항상 만족합니다!,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,0
채소애 (사업자 / 개인 사업자),"상품, 배송",6264183522,배추 3포기,lee****,24.09.25,배송이 늦어서 김장을 조금 늦게 했네요. 그래도 상태는 좋아서 만족합니다.,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '적당해요'}",4,1
채소애 (사업자 / 개인 사업자),배송,6264183522,배추 4포기,seo*******,24.10.05,배추가 상하지 않게 잘 포장되어 빠르게 도착했습니다. 배송에 신경 써 주셔서 감사합니다!,"{'신선함': '신선해요', '생산지': '명확해요', '포장': '꼼꼼해요'}",5,2
